season,GAME_ID,home_abbr,away_abbr,home_win,home_b2b,away_b2b,home_rest_days,away_rest_days,rest_diff,diff_recent_margin,diff_recent_win_pct,diff_pts_pg_to_date,split_win_pct_delta,season_start_year,split,Game_Type
2020-21,42000143,MEM,UTA,0,0.0,0,2.0,2.0,0.0,-5.6,0.1,-8.00454545454545,-0.0817740817740818,2020,train,playoff
2020-21,42000124,MIA,MIL,0,0.0,0,1.0,1.0,0.0,-12.7,-0.3,-6.704462204462189,0.0,2020,train,playoff
2020-21,42000103,WAS,PHI,0,0.0,0,2.0,2.0,0.0,-10.0,-0.3,-8.034477015323105,-0.0291060291060291,2020,train,playoff
2020-21,42000133,ATL,NYK,1,0.0,0,1.0,1.0,0.0,9.2,0.2,-0.8974358974358978,0.2368421052631579,2020,train,playoff
2020-21,42000113,BOS,BKN,1,0.0,0,2.0,2.0,0.0,-8.5,-0.3999999999999999,-4.33868762816131,0.0113798008534851,2020,train,playoff
2020-21,42000173,DAL,LAC,0,0.0,0,2.0,2.0,0.0,2.8000000000000003,0.4,-2.2727272727272805,0.014935988620199,2020,train,playoff
2020-21,42000153,LAL,PHX,1,0.0,0,1.0,1.0,0.0,-2.2,0.0999999999999999,-1.8721194417396845,-0.0161943319838056,2020,train,playoff
2020-21,42000163,POR,DEN,0,0.0,0,2.0,2.0,0.0,6.499999999999999,0.1999999999999999,-4.583083583083578,-0.0419630156472261,2020,train,playoff
2020-21,42000123,MIA,MIL,0,0.0,0,2.0,2.0,0.0,-6.5,-0.2,-6.033492822966508,0.0270270270270269,2020,train,playoff
2020-21,42000102,PHI,WAS,1,0.0,0,2.0,2.0,0.0,5.300000000000001,0.3,7.486666666666665,0.4311740890688258,2020,train,playoff
2020-21,42000142,UTA,MEM,1,0.0,0,2.0,2.0,0.0,4.999999999999999,-0.1,7.800799467021989,0.2461538461538461,2020,train,playoff
2020-21,42000132,NYK,ATL,1,0.0,0,2.0,2.0,0.0,-6.299999999999999,-0.2,0.6753246753246742,0.2307692307692307,2020,train,playoff
2020-21,42000112,BKN,BOS,1,0.0,0,2.0,2.0,0.0,3.2,0.3,3.8138596491228185,0.3947368421052631,2020,train,playoff
2020-21,42000172,LAC,DAL,0,0.0,0,2.0,2.0,0.0,-1.1999999999999995,-0.2999999999999999,2.46052631578948,0.068825910931174,2020,train,playoff
2020-21,42000152,PHX,LAL,0,0.0,0,1.0,1.0,0.0,3.5,0.0,2.077589077589068,0.1282051282051282,2020,train,playoff
2020-21,42000122,MIL,MIA,1,0.0,0,1.0,1.0,0.0,-1.7000000000000002,0.1,5.212280701754381,0.1659919028340081,2020,train,playoff
2020-21,42000162,DEN,POR,1,0.0,0,1.0,1.0,0.0,-10.7,-0.3,4.14678742310322,0.1025641025641025,2020,train,playoff
2020-21,42000151,PHX,LAL,1,0.0,0,5.0,3.0,2.0,4.5,0.0,1.8701298701298723,0.1052631578947368,2020,train,playoff
2020-21,42000101,PHI,WAS,1,0.0,0,5.0,2.0,3.0,4.799999999999999,0.2,7.4013689013688975,0.4160739687055477,2020,train,playoff
2020-21,42000131,NYK,ATL,0,0.0,0,5.0,5.0,0.0,0.3999999999999999,0.0,0.7368421052631646,0.2631578947368421,2020,train,playoff
2020-21,42000141,UTA,MEM,0,0.0,0,5.0,1.0,4.0,3.1000000000000005,-0.1,7.984102564102571,0.2786774628879892,2020,train,playoff
2020-21,42000111,BKN,BOS,1,0.0,0,5.0,3.0,2.0,2.4,0.1999999999999999,3.570270270270271,0.3783783783783783,2020,train,playoff
2020-21,42000121,MIL,MIA,1,0.0,0,5.0,5.0,0.0,-1.6,0.0,5.228108108108117,0.1436699857752489,2020,train,playoff
2020-21,42000171,LAC,DAL,0,0.0,0,5.0,5.0,0.0,-1.0,-0.2999999999999999,2.759999999999991,0.0974395448079659,2020,train,playoff
2020-21,42000161,DEN,POR,0,0.0,0,5.0,5.0,0.0,-8.8,-0.2,4.573157894736838,0.131578947368421,2020,train,playoff
2020-21,52000211,GSW,MEM,0,0.0,0,1.0,1.0,0.0,9.8,0.1,-0.4794941900205174,0.12375533428165,2020,train,playin
2020-21,52000201,WAS,IND,1,0.0,0,1.0,1.0,0.0,-1.1999999999999995,0.0,-2.210526315789465,-0.0263157894736842,2020,train,playin
2020-21,52000131,MEM,SAS,1,0.0,0,2.0,2.0,0.0,10.6,0.3999999999999999,3.846315789473692,0.0,2020,train,playin
2020-21,52000121,LAL,GSW,1,0.0,0,2.0,2.0,0.0,-10.8,-0.2,1.9982456140350848,0.2105263157894736,2020,train,playin
2020-21,52000111,IND,CHA,1,0.0,0,1.0,1.0,0.0,10.2,0.2,1.6540350877192935,-0.0697012802275959,2020,train,playin
2020-21,52000101,BOS,WAS,1,0.0,0,1.0,1.0,0.0,-5.2,-0.1999999999999999,2.90630630630632,0.1621621621621621,2020,train,playin
2020-21,22001066,ATL,HOU,1,0.0,0,2.0,1.0,1.0,8.600000000000001,0.3999999999999999,8.239999999999995,0.4324324324324324,2020,train,regular
2020-21,22001076,POR,DEN,1,0.0,0,2.0,1.0,1.0,7.5,0.1,-5.064684684684693,-0.0705705705705705,2020,train,regular
2020-21,22001071,MIN,DAL,1,1.0,0,0.0,1.0,-1.0,-3.0,-0.3,-8.594594594594597,-0.2972972972972972,2020,train,regular
2020-21,22001067,BKN,CLE,1,1.0,0,0.0,1.0,-1.0,20.4,0.5,12.963835616438343,0.5345345345345345,2020,train,regular
2020-21,22001070,GSW,MEM,1,0.0,0,1.0,1.0,0.0,2.3,0.0,-0.7201801801801793,0.0998498498498497,2020,train,regular
2020-21,22001075,PHI,ORL,1,0.0,0,1.0,1.0,0.0,26.2,0.5,14.481643835616438,0.5082582582582582,2020,train,regular
2020-21,22001068,CHI,MIL,1,1.0,1,0.0,0.0,0.0,-4.2,-0.4,-6.003603603603608,-0.1501501501501501,2020,train,regular
2020-21,22001074,OKC,LAC,1,0.0,0,1.0,1.0,0.0,-22.6,-0.4,-15.945945945945953,-0.3243243243243243,2020,train,regular
2020-21,22001080,WAS,CHA,1,0.0,1,1.0,0.0,1.0,11.5,0.3,-0.1203603603603653,0.081081081081081,2020,train,regular
2020-21,22001073,NYK,BOS,1,1.0,1,0.0,0.0,0.0,2.2,0.1999999999999999,1.6655707762557057,0.286036036036036,2020,train,regular
2020-21,22001078,SAS,PHX,0,1.0,1,0.0,0.0,0.0,-15.1,-0.4999999999999999,-7.364324324324329,-0.2327327327327327,2020,train,regular
2020-21,22001079,TOR,IND,0,0.0,1,1.0,0.0,1.0,-9.6,-0.3,0.1891891891891788,-0.0960960960960961,2020,train,regular
2020-21,22001072,NOP,LAL,0,0.0,1,1.0,0.0,1.0,0.1,-0.0999999999999999,-2.6434703196347016,-0.0668168168168168,2020,train,regular
2020-21,22001069,DET,MIA,0,0.0,1,1.0,0.0,1.0,-9.4,-0.4999999999999999,-3.69899543378996,-0.1493993993993994,2020,train,regular
2020-21,22001077,SAC,UTA,0,0.0,0,1.0,1.0,0.0,-8.6,-0.0999999999999999,-12.885585585585588,-0.1238738738738738,2020,train,regular
2020-21,22001062,MIL,MIA,1,0.0,0,1.0,1.0,0.0,-1.9,0.0,5.247907153729074,0.1328185328185328,2020,train,regular
2020-21,22001060,BKN,CHI,1,0.0,0,2.0,1.0,1.0,1.7999999999999998,0.0999999999999999,5.067942942942935,0.2849420849420849,2020,train,regular
2020-21,22001064,NYK,CHA,1,0.0,0,1.0,1.0,0.0,9.0,0.3,4.432432432432421,0.25,2020,train,regular
2020-21,22001061,IND,LAL,0,0.0,0,1.0,2.0,-1.0,2.7,-0.0999999999999999,-3.3293224731580864,-0.2222222222222222,2020,train,regular
2020-21,22001063,MIN,BOS,0,0.0,0,1.0,2.0,-1.0,7.9,0.3,-6.55936073059361,-0.0666666666666667,2020,train,regular
2020-21,22001065,SAS,PHX,0,0.0,0,1.0,1.0,0.0,-9.0,-0.4999999999999999,-6.457423176601253,-0.2111111111111111,2020,train,regular
2020-21,22001055,PHI,ORL,1,1.0,1,0.0,0.0,0.0,25.4,0.5,13.99436936936938,0.4944444444444444,2020,train,regular
2020-21,22000204,WAS,CLE,1,0.0,0,1.0,1.0,0.0,21.1,0.4,5.969455757126994,0.25,2020,train,regular
2020-21,22001058,HOU,LAC,1,0.0,1,1.0,0.0,1.0,-16.4,-0.5,-12.358941132913728,-0.3130630630630631,2020,train,regular
2020-21,22001057,DAL,TOR,1,0.0,1,1.0,0.0,1.0,13.5,0.6000000000000001,2.9315068493150704,0.2042042042042042,2020,train,regular
2020-21,22001059,GSW,NOP,1,0.0,0,2.0,1.0,1.0,6.7,0.1999999999999999,0.5422374429223851,0.2968253968253968,2020,train,regular
2020-21,22000263,MEM,SAC,1,1.0,1,0.0,0.0,0.0,0.3,-0.0999999999999999,5.2162162162162105,0.054054054054054,2020,train,regular
2020-21,22001054,DET,DEN,0,0.0,1,2.0,0.0,2.0,-11.3,-0.4999999999999999,-9.618289522399124,-0.211111111111111,2020,train,regular
2020-21,22001056,OKC,UTA,0,0.0,0,2.0,1.0,1.0,-28.8,-0.5,-19.8082191780822,-0.3214285714285714,2020,train,regular
2020-21,22001049,ATL,ORL,1,1.0,0,0.0,1.0,-1.0,10.1,0.3,9.844687152906332,0.3523809523809523,2020,train,regular
2020-21,22001051,CHI,TOR,1,0.0,0,1.0,1.0,0.0,5.5,0.2,-0.6704718417047246,0.0277777777777777,2020,train,regular
2020-21,22001050,MIA,PHI,1,0.0,0,1.0,1.0,0.0,-7.7,-0.1,-5.802816901408448,-0.0277777777777777,2020,train,regular
2020-21,22000255,MEM,SAC,1,0.0,0,1.0,1.0,0.0,-2.9,-0.1999999999999999,5.123287671232887,0.0277777777777777,2020,train,regular
2020-21,22000458,NYK,SAS,1,0.0,1,1.0,0.0,1.0,9.6,0.3,4.422184170471837,0.1722007722007722,2020,train,regular
2020-21,22001053,PHX,POR,1,0.0,1,1.0,0.0,1.0,-12.4,-0.3,3.846723435764531,0.1081081081081081,2020,train,regular
2020-21,22001048,IND,MIL,0,0.0,0,1.0,1.0,0.0,2.3,-0.1999999999999999,-5.347222222222214,-0.1714285714285713,2020,train,regular
2020-21,22001052,MIN,DEN,0,0.0,0,1.0,1.0,0.0,-0.3000000000000007,-0.0999999999999999,-11.333333333333329,-0.2453781512605042,2020,train,regular
2020-21,22001047,CHA,LAC,0,0.0,0,1.0,1.0,0.0,-3.9,-0.1999999999999999,-6.839992389649936,-0.0849420849420848,2020,train,regular
2020-21,22000154,DAL,NOP,1,1.0,0,0.0,1.0,-1.0,4.199999999999999,0.1999999999999999,1.8239436619718248,0.1428571428571428,2020,train,regular
2020-21,22001043,BKN,SAS,1,1.0,0,0.0,1.0,-1.0,6.6,0.1999999999999999,6.084507042253534,0.2369281045751633,2020,train,regular
2020-21,22001044,CLE,BOS,1,0.0,1,1.0,0.0,1.0,-15.599999999999998,-0.3,-9.409801273393796,-0.0333863275039745,2020,train,regular
2020-21,22001042,ATL,WAS,1,0.0,0,1.0,1.0,0.0,-6.9,0.0,3.5374809741248043,0.2404761904761904,2020,train,regular
2020-21,22001046,LAL,HOU,1,1.0,0,0.0,1.0,-1.0,8.2,0.3,9.835616438356157,0.3445945945945946,2020,train,regular
2020-21,22001045,UTA,POR,0,0.0,0,1.0,1.0,0.0,-4.800000000000001,-0.2,8.82952815829529,0.3085585585585585,2020,train,regular
2020-21,22001037,MEM,DAL,1,1.0,0,0.0,1.0,-1.0,-13.3,-0.3,-1.66588419405322,-0.1817460317460317,2020,train,regular
2020-21,22001040,SAC,OKC,1,0.0,0,1.0,1.0,0.0,22.0,0.6,6.666666666666671,0.0833333333333333,2020,train,regular
2020-21,22001038,MIL,ORL,1,1.0,0,0.0,1.0,-1.0,18.8,0.3999999999999999,13.458333333333329,0.3431372549019607,2020,train,regular
2020-21,22001035,IND,PHI,1,1.0,0,0.0,2.0,-2.0,-6.699999999999999,-0.3,-6.123138832997995,-0.2470588235294117,2020,train,regular
2020-21,22001039,GSW,PHX,1,1.0,0,0.0,1.0,-1.0,6.999999999999999,0.0999999999999999,-3.916666666666672,0.0478991596638656,2020,train,regular
2020-21,22001041,LAL,NYK,1,0.0,0,1.0,1.0,0.0,-9.7,-0.3999999999999999,0.3194444444444428,0.1238738738738738,2020,train,regular
2020-21,22000448,CHA,DEN,0,0.0,0,1.0,2.0,-1.0,-3.2,-0.0999999999999999,-7.162363067292645,-0.0757575757575758,2020,train,regular
2020-21,22001032,BOS,MIA,0,0.0,0,1.0,1.0,0.0,-4.2,-0.2999999999999999,1.4714285714285609,0.053921568627451,2020,train,regular
2020-21,22001036,CHI,BKN,0,0.0,0,1.0,2.0,-1.0,1.6,0.0,-4.982142857142861,-0.1555555555555555,2020,train,regular
2020-21,22001033,DET,MIN,0,0.0,0,1.0,1.0,0.0,-10.3,-0.3999999999999999,2.342465753424648,0.1222222222222222,2020,train,regular
2020-21,22001034,TOR,LAC,0,0.0,0,2.0,1.0,1.0,-5.6,-0.3,-4.91549295774648,-0.1016806722689075,2020,train,regular
2020-21,22001029,SAS,MIL,1,0.0,0,1.0,2.0,-1.0,-11.5,-0.4,-7.371428571428567,-0.1764705882352941,2020,train,regular
2020-21,22001031,POR,HOU,1,0.0,0,1.0,1.0,0.0,24.4,0.6,7.388888888888886,0.2706349206349207,2020,train,regular
2020-21,22001028,MEM,NOP,1,0.0,1,1.0,0.0,1.0,-9.0,-0.0999999999999999,0.4682092555331962,0.0294117647058823,2020,train,regular
2020-21,22001030,GSW,UTA,1,0.0,0,1.0,1.0,0.0,-3.2,-0.0999999999999999,-8.873239436619727,0.0784313725490195,2020,train,regular
2020-21,22001026,ATL,WAS,1,0.0,0,3.0,1.0,2.0,-10.1,-0.1999999999999999,3.559076682316117,0.2184873949579832,2020,train,regular
2020-21,22001027,CLE,IND,0,1.0,0,0.0,1.0,-1.0,-21.3,-0.5,-7.9301587301587375,-0.1388888888888889,2020,train,regular
2020-21,22001025,SAC,OKC,1,0.0,1,1.0,0.0,1.0,15.6,0.5,5.971830985915503,0.0571428571428571,2020,train,regular
2020-21,22001024,LAL,PHX,1,0.0,0,1.0,1.0,0.0,-9.6,-0.4999999999999999,-2.2112676056338074,-0.0756302521008404,2020,train,regular
2020-21,22001020,CHA,NOP,0,0.0,0,1.0,1.0,0.0,-6.300000000000001,0.0,-2.203919167176963,0.1203463203463203,2020,train,regular
2020-21,22000145,BOS,MIA,0,0.0,0,1.0,1.0,0.0,-5.8,-0.2999999999999999,1.6666666666666714,0.0848484848484848,2020,train,regular
2020-21,22001019,LAC,NYK,0,0.0,0,2.0,1.0,1.0,-2.8,-0.0999999999999999,2.6659959758551395,0.2777777777777778,2020,train,regular
2020-21,22001023,DET,CHI,0,1.0,0,0.0,1.0,-1.0,-4.5,-0.2,-2.738849765258209,-0.0604575163398692,2020,train,regular
2020-21,22001021,CLE,DAL,0,0.0,0,1.0,1.0,0.0,-21.8,-0.7000000000000001,-10.78309859154929,-0.2285714285714285,2020,train,regular
2020-21,22001022,ORL,MIN,0,0.0,0,1.0,1.0,0.0,-13.1,-0.2,-1.583903420523157,0.0671814671814672,2020,train,regular
2020-21,22001017,GSW,OKC,1,0.0,0,1.0,1.0,0.0,21.1,0.5,10.057142857142864,0.2738970588235294,2020,train,regular
2020-21,22001018,POR,SAS,1,1.0,1,0.0,0.0,0.0,13.7,0.1999999999999999,1.991835068381306,-0.0285714285714285,2020,train,regular
2020-21,22001013,PHI,DET,1,1.0,0,0.0,1.0,-1.0,11.7,0.3999999999999999,9.017554602980198,0.5779014308426073,2020,train,regular
2020-21,22001016,UTA,HOU,1,1.0,1,0.0,0.0,0.0,25.5,0.6,16.545875251509074,0.6241830065359477,2020,train,regular
2020-21,22001012,IND,WAS,0,0.0,0,1.0,1.0,0.0,-6.3,-0.1999999999999999,1.7927536231884034,-0.0481283422459892,2020,train,regular
2020-21,22001015,DEN,BKN,0,1.0,0,0.0,1.0,-1.0,3.4,0.1999999999999999,1.5238095238095184,0.1868725868725869,2020,train,regular
2020-21,22001014,TOR,MEM,0,0.0,0,1.0,1.0,0.0,4.5,0.0,-0.7428571428571331,-0.1127450980392157,2020,train,regular
2020-21,22001009,PHX,NYK,1,0.0,0,1.0,1.0,0.0,-8.5,-0.1,1.8142857142857025,0.2373015873015873,2020,train,regular
2020-21,22000160,CHI,BOS,1,1.0,0,0.0,1.0,-1.0,-4.1,-0.0999999999999999,-2.657983193277289,-0.0418894830659536,2020,train,regular
2020-21,22001007,DAL,CLE,1,1.0,0,0.0,1.0,-1.0,19.2,0.7000000000000001,10.362111801242222,0.2722689075630252,2020,train,regular
2020-21,22001004,CHA,ORL,1,1.0,0,0.0,1.0,-1.0,8.9,0.1,6.471428571428575,0.1666666666666666,2020,train,regular
2020-21,22001005,MIA,MIN,1,0.0,0,2.0,1.0,1.0,2.7,0.0999999999999999,5.889599317988058,0.2781512605042016,2020,train,regular
2020-21,22001006,MIL,HOU,1,0.0,0,1.0,1.0,0.0,19.0,0.4999999999999999,12.1047619047619,0.3844155844155844,2020,train,regular
2020-21,22001008,UTA,DEN,1,0.0,0,1.0,1.0,0.0,4.5,-0.2,3.753623188405797,0.2919642857142857,2020,train,regular
2020-21,22001010,POR,LAL,1,0.0,1,1.0,0.0,1.0,13.8,0.2,-2.742857142857161,-0.0999999999999999,2020,train,regular
2020-21,22001003,PHI,NOP,1,0.0,0,1.0,2.0,-1.0,3.1000000000000005,0.0999999999999999,4.897058823529406,0.3816287878787878,2020,train,regular
2020-21,22001011,SAC,SAS,0,0.0,0,1.0,1.0,0.0,2.6,0.2999999999999999,-2.246638655462178,-0.088235294117647,2020,train,regular
2020-21,22001002,LAC,LAL,1,0.0,0,1.0,2.0,-1.0,4.5,0.3,1.6666666666666714,0.0966386554621848,2020,train,regular
2020-21,22001001,GSW,OKC,1,0.0,0,1.0,1.0,0.0,17.0,0.4,9.59420289855072,0.2512218963831867,2020,train,regular
2020-21,22000999,DET,MEM,1,0.0,1,1.0,0.0,1.0,-2.3,-0.2,-4.961697722567294,-0.206060606060606,2020,train,regular
2020-21,22001000,IND,ATL,1,1.0,1,0.0,0.0,0.0,-0.1,-0.1999999999999999,-2.040182270091151,-0.1157094594594594,2020,train,regular
2020-21,22000998,DAL,BKN,1,0.0,0,1.0,1.0,0.0,4.4,0.1999999999999999,-2.132352941176478,-0.0436720142602495,2020,train,regular
2020-21,22000997,TOR,WAS,0,0.0,1,1.0,0.0,1.0,-8.9,-0.1999999999999999,2.753623188405811,0.0909090909090909,2020,train,regular
2020-21,22000434,CHA,CHI,0,0.0,0,1.0,2.0,-1.0,2.5,0.0999999999999999,0.101449275362313,0.058008658008658,2020,train,regular
2020-21,22000992,ATL,PHX,1,0.0,1,1.0,0.0,1.0,-3.2,-0.0999999999999999,-4.347619047619062,-0.0303030303030302,2020,train,regular
2020-21,22000996,UTA,SAS,1,0.0,0,1.0,1.0,0.0,5.0,0.0999999999999999,10.888498683055316,0.3368983957219251,2020,train,regular
2020-21,22000995,DEN,NYK,1,0.0,0,1.0,1.0,0.0,-5.499999999999999,-0.0999999999999999,2.636189258312029,0.2516339869281045,2020,train,regular
2020-21,22000235,MIL,WAS,1,1.0,0,0.0,1.0,-1.0,-6.700000000000001,-0.2,7.77941176470587,0.2408088235294118,2020,train,regular
2020-21,22000183,MIN,MEM,0,0.0,0,3.0,1.0,2.0,3.1,0.1999999999999999,-7.82352941176471,-0.2352941176470588,2020,train,regular
2020-21,22000993,IND,SAC,0,0.0,1,1.0,0.0,1.0,3.3000000000000003,-0.1999999999999999,3.870646766169145,-0.0737327188940091,2020,train,regular
2020-21,22000994,HOU,PHI,0,0.0,0,2.0,1.0,1.0,-19.4,-0.3999999999999999,-12.042396712091715,-0.3104575163398693,2020,train,regular
2020-21,22000991,CLE,POR,0,1.0,0,0.0,1.0,-1.0,-13.9,-0.3,-7.304347826086968,-0.1596638655462184,2020,train,regular
2020-21,22000990,ORL,BOS,0,0.0,0,1.0,2.0,-1.0,-9.2,-0.2,-8.710577547047379,-0.0729166666666666,2020,train,regular
2020-21,22000985,MIL,BKN,1,0.0,0,1.0,1.0,0.0,2.2,0.0,0.7761194029850742,0.0606060606060605,2020,train,regular
2020-21,22000987,NOP,GSW,1,1.0,1,0.0,0.0,0.0,-1.0000000000000004,-0.1999999999999999,0.6281826163301076,0.1088803088803088,2020,train,regular
2020-21,22000989,LAC,TOR,1,0.0,0,2.0,1.0,1.0,0.4000000000000001,0.0,4.544117647058812,0.3344537815126051,2020,train,regular
2020-21,22000984,DET,CHA,0,1.0,0,0.0,1.0,-1.0,-3.3,-0.1,-2.2404092071611075,-0.0223214285714285,2020,train,regular
2020-21,22000988,OKC,SAC,0,0.0,0,1.0,1.0,0.0,-10.4,-0.4,-5.205882352941174,-0.1546218487394958,2020,train,regular
2020-21,22000986,MIA,DAL,0,0.0,0,1.0,1.0,0.0,2.0,0.0999999999999999,-2.5671641791044664,-0.0588235294117647,2020,train,regular
2020-21,22000983,CLE,PHX,0,0.0,0,2.0,1.0,1.0,-10.2,-0.6,-12.661764705882362,-0.2320075757575757,2020,train,regular
2020-21,22000976,WAS,IND,1,0.0,0,1.0,1.0,0.0,7.899999999999999,0.3,-2.3392130257801966,-0.0571428571428571,2020,train,regular
2020-21,22000981,UTA,SAS,1,0.0,1,1.0,0.0,1.0,3.9,0.0999999999999999,10.720488466757132,0.3162878787878788,2020,train,regular
2020-21,22000978,ATL,POR,1,0.0,1,1.0,0.0,1.0,-9.3,0.0,1.0460358056265875,0.0367647058823529,2020,train,regular
2020-21,22000982,LAL,DEN,1,1.0,0,0.0,1.0,-1.0,-11.4,-0.6000000000000001,-2.7065408252853302,-0.0540796963946869,2020,train,regular
2020-21,22000975,DET,ORL,0,0.0,0,1.0,1.0,0.0,4.500000000000001,0.0,4.308823529411768,0.1068548387096774,2020,train,regular
2020-21,22000979,CHI,PHI,0,0.0,1,1.0,0.0,1.0,-8.0,-0.1999999999999999,-6.657754010695186,-0.1818181818181818,2020,train,regular
2020-21,22000980,MEM,NYK,0,0.0,1,1.0,0.0,1.0,-12.8,-0.4,-1.595478489903428,0.0,2020,train,regular
2020-21,22000977,NOP,GSW,0,0.0,0,1.0,1.0,0.0,-2.8000000000000003,-0.1999999999999999,1.0888738127544002,0.1405228758169934,2020,train,regular
2020-21,22000967,MIL,BKN,1,0.0,0,1.0,1.0,0.0,4.699999999999999,0.0,0.6969696969696884,0.03125,2020,train,regular
2020-21,22000973,SAS,PHI,0,0.0,0,1.0,1.0,0.0,-3.8,-0.0999999999999999,-6.6769230769230745,-0.168560606060606,2020,train,regular
2020-21,22000972,OKC,PHX,0,1.0,0,0.0,1.0,-1.0,-20.700000000000003,-0.6,-14.97014925373135,-0.3804554079696394,2020,train,regular
2020-21,22000974,LAL,TOR,0,0.0,1,1.0,0.0,1.0,-3.9,-0.2,3.119402985074629,0.2228163992869875,2020,train,regular
2020-21,22000968,BOS,POR,0,0.0,0,1.0,1.0,0.0,-3.9,0.1999999999999999,1.5101763907734096,0.0418894830659536,2020,train,regular
2020-21,22000969,CHA,MIA,0,1.0,1,0.0,0.0,0.0,-5.1,-0.1999999999999999,-0.7078245137946766,0.03125,2020,train,regular
2020-21,22000970,DAL,SAC,0,1.0,0,0.0,1.0,-1.0,10.9,0.2999999999999999,7.065128900949787,0.137310606060606,2020,train,regular
2020-21,22000971,HOU,NYK,0,1.0,0,0.0,3.0,-3.0,-22.1,-0.7,-9.084942932396842,-0.1517857142857143,2020,train,regular
2020-21,22000957,CHA,DET,1,0.0,0,2.0,1.0,1.0,-0.2000000000000001,0.0,1.962686567164184,0.2939068100358423,2020,train,regular
2020-21,22000959,ATL,CHI,1,1.0,1,0.0,0.0,0.0,-1.6999999999999995,0.0999999999999999,1.869841966637409,0.1423149905123339,2020,train,regular
2020-21,22000965,UTA,TOR,1,1.0,0,0.0,1.0,-1.0,6.3,0.0,9.090909090909092,0.5113636363636364,2020,train,regular
2020-21,22000964,DAL,WAS,1,0.0,1,1.0,0.0,1.0,-9.1,-0.3,5.020979020979027,0.096774193548387,2020,train,regular
2020-21,22000961,ORL,MEM,1,1.0,1,0.0,0.0,0.0,-11.2,-0.3,-9.590230664857527,-0.2917748917748918,2020,train,regular
2020-21,22000962,MIN,NOP,0,0.0,0,1.0,1.0,0.0,-7.2,0.1999999999999999,-7.489781859931114,-0.0234604105571847,2020,train,regular
2020-21,22000966,LAC,DEN,0,0.0,0,2.0,1.0,1.0,-3.9,-0.1,-0.8663500678425891,0.1272727272727273,2020,train,regular
2020-21,22000960,CLE,MIA,0,1.0,0,0.0,2.0,-2.0,-5.4,-0.3,-6.497129735935687,-0.0463709677419355,2020,train,regular
2020-21,22000958,HOU,GSW,0,0.0,0,1.0,1.0,0.0,-15.2,-0.3999999999999999,-5.484622342831301,-0.0773109243697479,2020,train,regular
2020-21,22000963,OKC,IND,0,0.0,0,1.0,1.0,0.0,-9.4,-0.3,-7.891608391608386,-0.2566844919786096,2020,train,regular
2020-21,22000949,PHI,ATL,1,0.0,0,1.0,1.0,0.0,8.7,0.0,4.0965485074626855,0.3090277777777778,2020,train,regular
2020-21,22000955,PHX,UTA,1,0.0,0,1.0,1.0,0.0,-9.2,0.0999999999999999,-5.030303030303031,0.0796536796536796,2020,train,regular
2020-21,22000953,MEM,ORL,1,0.0,0,1.0,1.0,0.0,12.6,0.3,9.216783216783211,0.1149193548387096,2020,train,regular
2020-21,22000950,BOS,SAS,1,0.0,0,1.0,1.0,0.0,-3.5,0.0,2.3882211538461604,0.0254154447702834,2020,train,regular
2020-21,22000956,LAL,SAC,0,0.0,0,1.0,1.0,0.0,7.6,0.1,8.439393939393938,0.21875,2020,train,regular
2020-21,22000954,CHI,MIL,0,0.0,1,1.0,0.0,1.0,-13.0,-0.1999999999999999,-6.368997668997679,-0.1392045454545454,2020,train,regular
2020-21,22000952,BKN,POR,0,1.0,0,0.0,1.0,-1.0,6.1,0.3999999999999999,5.713519813519824,0.2253787878787878,2020,train,regular
2020-21,22000951,CLE,WAS,0,0.0,0,1.0,1.0,0.0,-13.6,-0.7,-3.8920745920745774,0.0516129032258064,2020,train,regular
2020-21,22000946,MIN,GSW,1,0.0,0,1.0,1.0,0.0,-11.6,-0.0999999999999999,-6.509790209790211,-0.0386029411764705,2020,train,regular
2020-21,22000948,DEN,TOR,1,1.0,0,0.0,1.0,-1.0,1.2000000000000002,0.0999999999999999,5.384615384615401,0.3392857142857143,2020,train,regular
2020-21,22000945,HOU,MIL,1,0.0,0,1.0,1.0,0.0,-22.4,-0.5,-11.758996212121218,-0.2897727272727273,2020,train,regular
2020-21,22000943,DET,DAL,0,0.0,0,2.0,1.0,1.0,-6.4,-0.2,-5.62926136363636,-0.1727272727272727,2020,train,regular
2020-21,22000947,OKC,NOP,0,0.0,1,1.0,0.0,1.0,-18.4,-0.3,-9.672355769230762,-0.0854166666666666,2020,train,regular
2020-21,22000944,IND,BKN,0,0.0,0,1.0,1.0,0.0,-5.4,-0.0999999999999999,-5.8125,-0.2139784946236559,2020,train,regular
2020-21,22000934,PHI,ATL,1,0.0,0,1.0,1.0,0.0,-2.0,-0.1999999999999999,2.797258297258296,0.288479262672811,2020,train,regular
2020-21,22000937,NYK,CHI,1,0.0,0,1.0,1.0,0.0,9.9,0.5,3.268764568764567,0.1916221033868093,2020,train,regular
2020-21,22000936,BOS,CHA,1,1.0,1,0.0,0.0,0.0,6.2,0.3,2.415865384615387,0.1525735294117647,2020,train,regular
2020-21,22000935,WAS,LAL,1,0.0,0,1.0,1.0,0.0,6.0,0.4,-7.112499999999997,-0.1657754010695187,2020,train,regular
2020-21,22000941,PHX,LAC,1,0.0,0,1.0,1.0,0.0,-2.8000000000000003,-0.1,-0.4557109557109555,0.1007130124777183,2020,train,regular
