home_abbr,away_abbr,avg_HCA,avg_pred_prob_home_win,total_home_win,total_predicted_win,total_games,total_predicted_lose,pred_label
LAL,HOU,0.16808195360000883,0.36967010224393365,2,0,2,2,0
LAL,IND,0.03923188500000162,0.5302291722992314,1,1,1,0,1
LAL,LAC,-0.00971760742604217,0.4337319307523772,2,0,2,2,0
LAL,MEM,0.058926666802964406,0.26129808619020695,2,0,2,2,0
LAL,MIA,0.03923188500000162,0.37683033928595816,1,0,1,1,0
LAL,MIL,-0.05866709985208596,0.46532395684755484,0,0,1,1,0
LAL,MIN,0.10677988512199263,0.43653973185815936,3,2,5,3,0
LAL,NOP,-0.00971760742604217,0.686738285872629,2,2,2,0,1
LAL,NYK,0.03923188500000162,0.5828898446477025,1,1,1,0,1
LAL,OKC,0.03923188500000162,0.23092924403163642,0,0,1,1,0
LAL,ORL,0.296932022200016,0.5192532768516173,0,1,1,0,1
LAL,PHI,0.03923188500000162,0.4643411893221962,1,0,1,1,0
LAL,PHX,0.053270793862326804,0.4336552259943722,2,1,2,1,0
LAL,POR,0.04488775794063922,0.5573639939616153,2,2,2,0,1
LAL,SAC,0.004321301436283016,0.47665968201895836,2,1,2,1,0
LAL,SAS,0.06340564684517139,0.5019965864390741,1,1,2,1,1
LAL,TOR,0.296932022200016,0.4925004464304912,1,0,1,1,0
LAL,UTA,0.053270793862326804,0.6758164499853285,2,2,2,0,1
LAL,WAS,0.03923188500000162,0.767447817551918,1,1,1,0,1
MEM,ATL,0.05054363088127683,0.6514650355967483,0,1,1,0,1
MEM,BKN,0.22716629900889718,0.6799017481658307,1,2,2,0,1
MEM,BOS,0.03923188500000162,0.3260348490536942,0,0,1,1,0
MEM,CHA,0.03923188500000162,0.7460560961001975,1,1,1,0,1
MEM,CHI,0.03923188500000162,0.4935614405937758,0,0,1,1,0
MEM,CLE,0.05054363088127683,0.3139177817803978,0,0,1,1,0
MEM,DAL,0.05236173953531015,0.596588249468124,3,3,3,0,1
MEM,DEN,0.03923188500000162,0.6377163268954169,1,2,2,0,1
MEM,DET,0.03923188500000162,0.7113498223143488,1,1,1,0,1
MEM,GSW,0.029671956179883406,0.42807080647933393,1,1,2,1,0
MEM,HOU,0.06730970272465199,0.4885839094155758,1,0,2,2,0
MEM,IND,0.03923188500000162,0.7264662909533645,1,1,1,0,1
MEM,LAC,0.03923188500000162,0.5634451848971205,0,1,1,0,1
MEM,LAL,0.03923188500000162,0.6401237063962905,1,2,2,0,1
MEM,MIA,0.19903303734792843,0.6094396965849533,1,1,1,0,1
MEM,MIL,-0.04735535397081078,0.5919484355813882,1,1,1,0,1
MEM,MIN,0.053270793862326804,0.5727932664092366,1,2,2,0,1
MEM,NOP,0.05054363088127682,0.8029385624818587,2,2,2,0,1
MEM,NYK,0.06730970272465199,0.6356828562902822,0,1,1,0,1
MEM,OKC,0.1106763737311678,0.31629513049295,0,0,4,4,0
MEM,ORL,0.19903303734792843,0.3297889297606501,1,0,1,1,0
MEM,PHI,-0.05866709985208596,0.7598512723213745,1,1,1,0,1
MEM,PHX,0.11913246117396503,0.692364690846256,2,2,2,0,1
MEM,POR,0.03923188500000162,0.6807478163880909,1,1,1,0,1
MEM,SAC,0.03923188500000162,0.6819525296233477,1,1,1,0,1
MEM,SAS,-0.05301122691144837,0.6322245704020564,1,2,2,0,1
MEM,TOR,0.0786214486059272,0.7603397749141616,1,1,1,0,1
MEM,UTA,-0.004061734485404582,0.7279837410304316,2,2,2,0,1
MEM,WAS,0.06185537676255203,0.7737024665860045,1,1,1,0,1
MIA,ATL,0.03923188500000162,0.5188989892462867,2,2,2,0,1
MIA,BKN,0.03923188500000162,0.7375024397954257,1,1,1,0,1
MIA,BOS,0.053270793862326804,0.32682743775030887,0,0,2,2,0
MIA,CHA,0.03923188500000162,0.7111067231422978,1,2,2,0,1
MIA,CHI,-0.05866709985208596,0.6200510295931982,0,1,1,0,1
MIA,CLE,0.08902956398846472,0.36986860792873144,1,0,4,4,0
MIA,DAL,0.15154315589860312,0.495010613052372,1,0,1,1,0
MIA,DEN,0.03923188500000162,0.4803606996951933,0,0,1,1,0
MIA,DET,0.03923188500000162,0.5452496716860049,1,1,2,1,1
MIA,GSW,0.05054363088127683,0.2955817179229587,1,0,1,1,0
MIA,HOU,0.03923188500000162,0.315107508741829,0,0,1,1,0
MIA,IND,-0.00971760742604217,0.5510018796157405,1,1,2,1,1
MIA,LAC,0.296932022200016,0.49073544880818815,0,0,1,1,0
MIA,LAL,0.03923188500000162,0.6664230338048431,1,1,1,0,1
MIA,MEM,-0.05866709985208596,0.5137847477946648,0,1,1,0,1
MIA,MIL,0.04488775794063922,0.5819326515449788,0,2,2,0,1
MIA,MIN,0.03923188500000162,0.5211480205640249,0,1,1,0,1
MIA,NOP,0.06730970272465199,0.8125330072489438,1,1,1,0,1
MIA,NYK,0.03923188500000162,0.5608052744771407,0,2,2,0,1
MIA,OKC,0.3530876576493167,0.4391408207054792,0,0,1,1,0
MIA,ORL,0.09831623040888998,0.6866757336548895,1,2,2,0,1
MIA,PHI,-0.004061734485404582,0.7347318381135282,2,2,2,0,1
MIA,PHX,0.06730970272465199,0.6563483649167896,1,1,1,0,1
MIA,POR,0.03923188500000162,0.6876500238128521,0,1,1,0,1
MIA,SAC,0.03923188500000162,0.6576014391631249,0,1,1,0,1
MIA,SAS,0.03923188500000162,0.5352270128152631,1,1,1,0,1
MIA,TOR,0.07296557566528958,0.6515470392030119,2,2,2,0,1
MIA,UTA,0.05054363088127683,0.7525978034596765,0,1,1,0,1
MIA,WAS,-0.00971760742604217,0.798107804318094,1,2,2,0,1
MIL,ATL,-0.004061734485404565,0.5834381800521635,0,2,2,0,1
MIL,BKN,0.1877767354029716,0.7367955647742327,0,2,2,0,1
MIL,BOS,0.03923188500000162,0.14180878993765783,0,0,1,1,0
MIL,CHA,-0.05866709985208596,0.5867995227699699,1,1,1,0,1
MIL,CHI,0.03923188500000162,0.47975501977205515,1,1,2,1,0
MIL,CLE,0.11913246117396503,0.24500020681986773,0,0,2,2,0
MIL,DAL,-0.05866709985208596,0.5492357449650869,1,1,1,0,1
MIL,DEN,0.05054363088127683,0.40395951431708,1,0,1,1,0
MIL,DET,0.11913246117396503,0.5556397379993865,2,1,2,1,1
MIL,GSW,-0.05866709985208596,0.365225544039031,0,0,1,1,0
MIL,HOU,0.296932022200016,0.2712341105829477,1,0,1,1,0
MIL,IND,0.11350431020148662,0.5576049779533216,3,4,4,0,1
MIL,LAC,0.19679013942370394,0.39044304152826287,1,0,1,1,0
MIL,LAL,0.05054363088127683,0.534217993040562,1,1,1,0,1
MIL,MEM,0.05054363088127683,0.43859504251560233,0,0,1,1,0
MIL,MIA,0.06730970272465198,0.5434856202716524,2,2,2,0,1
MIL,MIN,0.05054363088127683,0.4911351974292127,1,0,1,1,0
MIL,NOP,0.03923188500000162,0.7358633074705202,1,1,1,0,1
MIL,NYK,0.03923188500000162,0.5427712482860336,0,1,1,0,1
MIL,OKC,0.19903303734792843,0.3440837167851156,0,0,1,1,0
MIL,ORL,0.019728744584614277,0.5813905501621801,2,2,3,1,1
MIL,PHI,0.16808195360000883,0.691148177819852,2,2,2,0,1
MIL,PHX,0.03923188500000162,0.5982788057912973,1,1,1,0,1
MIL,POR,0.03923188500000162,0.6813394636849323,0,1,1,0,1
MIL,SAC,0.03923188500000162,0.4879922539745149,1,0,1,1,0
MIL,SAS,0.03923188500000162,0.5061797040859449,1,1,1,0,1
MIL,TOR,0.03923188500000162,0.5662872075902335,2,1,2,1,1
MIL,UTA,0.0786214486059272,0.5322293957275377,1,1,1,0,1
MIL,WAS,0.024016083239245797,0.8241924904394357,2,2,2,0,1
MIN,ATL,0.03923188500000162,0.6058015955923871,1,1,1,0,1
MIN,BKN,0.19903303734792843,0.7806380537718904,1,1,1,0,1
MIN,BOS,0.03923188500000162,0.23397580873119134,0,0,1,1,0
MIN,CHA,0.03923188500000162,0.5260240605325078,1,1,1,0,1
MIN,CHI,0.296932022200016,0.6655402667551884,1,1,1,0,1
MIN,CLE,-0.05866709985208596,0.2820327164131602,0,0,1,1,0
MIN,DAL,0.32500983992466637,0.5812591701796204,0,1,1,0,1
MIN,DEN,0.07296557566528959,0.5194344184657989,2,1,2,1,1
MIN,DET,0.03923188500000162,0.5580916495029827,1,1,1,0,1
MIN,GSW,0.06169413917972192,0.412207607158843,2,0,5,5,0
MIN,HOU,-0.004061734485404565,0.3514731346001936,1,0,2,2,0
MIN,IND,-0.05866709985208596,0.5407190348411046,0,1,1,0,1
MIN,LAC,0.03923188500000162,0.3227148119944541,2,0,2,2,0
MIN,LAL,0.1500659373370934,0.618835114173962,4,4,4,0,1
MIN,MEM,0.03923188500000162,0.3763564258416852,0,0,1,1,0
MIN,MIA,0.03923188500000162,0.5214821925541142,0,1,1,0,1
MIN,MIL,0.03923188500000162,0.5766253391350051,0,1,1,0,1
MIN,NOP,0.03923188500000162,0.7697560486464439,1,2,2,0,1
MIN,NYK,0.11801101221185277,0.5072726980222096,0,1,1,0,1
MIN,OKC,0.07918217308698332,0.27461379637074557,2,0,4,4,0
MIN,ORL,0.296932022200016,0.7004523673751961,1,1,1,0,1
MIN,PHI,0.296932022200016,0.7191480599156965,1,1,1,0,1
MIN,PHX,0.06730970272465198,0.5755607340169187,2,2,2,0,1
MIN,POR,0.11913246117396503,0.548598685837705,2,2,2,0,1
MIN,SAC,-0.00971760742604217,0.5412005979895977,0,2,2,0,1
MIN,SAS,0.03923188500000162,0.54087462884734,2,2,2,0,1
MIN,TOR,0.296932022200016,0.5398824005799358,1,1,1,0,1
MIN,UTA,0.03923188500000162,0.7637781915467085,2,2,2,0,1
MIN,WAS,0.03923188500000162,0.8542177721686385,0,1,1,0,1
NOP,ATL,0.03923188500000162,0.5571607901996325,0,1,1,0,1
NOP,BKN,0.06730970272465199,0.37079002866549526,0,0,1,1,0
NOP,BOS,0.03923188500000162,0.18340106493016975,0,0,1,1,0
NOP,CHA,0.03923188500000162,0.5215172672224195,1,1,1,0,1
NOP,CHI,0.18547839354242873,0.4138628074286299,1,0,1,1,0
NOP,CLE,0.03923188500000162,0.19341250928242562,0,0,1,1,0
NOP,DAL,0.11913246117396503,0.3323885233872375,1,0,2,2,0
NOP,DEN,0.01290588433650823,0.2692061757999589,1,0,2,2,0
NOP,DET,0.03923188500000162,0.34668845873359827,0,0,1,1,0
NOP,GSW,0.07296557566528958,0.13824295839329614,0,0,2,2,0
NOP,HOU,0.07296557566528958,0.22442376466031908,0,0,2,2,0
NOP,IND,0.03923188500000162,0.4052857889678431,1,0,1,1,0
NOP,LAC,0.058926666802964406,0.21496184043788005,1,0,2,2,0
NOP,LAL,0.19903303734792843,0.4186125101742571,0,0,1,1,0
NOP,MEM,0.07018296874792124,0.22283482064747606,0,0,2,2,0
NOP,MIA,-0.05866709985208596,0.21544923301205945,0,0,1,1,0
NOP,MIL,0.296932022200016,0.3263974488109455,0,0,1,1,0
NOP,MIN,0.296932022200016,0.4241202755941288,0,0,1,1,0
NOP,NYK,0.03923188500000162,0.20422852740311828,0,0,1,1,0
NOP,OKC,0.03923188500000162,0.10484929980486701,0,0,2,2,0
NOP,ORL,0.05054363088127683,0.45790911935528894,0,0,1,1,0
NOP,PHI,0.19903303734792843,0.5002716722508558,1,1,1,0,1
NOP,PHX,0.06730970272465199,0.27389668824882524,1,0,1,1,0
NOP,POR,-0.05866709985208596,0.368692633347636,0,0,2,2,0
NOP,SAC,0.11875864485326093,0.3090084718144806,1,0,3,3,0
NOP,SAS,0.03923188500000162,0.3313794827297485,2,0,2,2,0
NOP,TOR,0.03923188500000162,0.34362079906596826,0,0,1,1,0
NOP,UTA,0.058926666802964406,0.47749010799189484,2,0,2,2,0
NOP,WAS,0.03923188500000162,0.5534055081365193,1,1,1,0,1
NYK,ATL,0.019728744584614287,0.6115050193681073,2,3,3,0,1
NYK,BKN,0.03923188500000162,0.6193051618868888,2,2,2,0,1
NYK,BOS,0.05834092481104688,0.3019658449699648,2,0,5,5,0
NYK,CHA,0.03923188500000162,0.718361546976016,1,1,1,0,1
NYK,CHI,0.06906151978580899,0.6635083154075683,1,2,2,0,1
NYK,CLE,0.1331713700362902,0.40339098678620516,0,0,2,2,0
NYK,DAL,0.32500983992466637,0.6212420262742864,1,1,1,0,1
NYK,DEN,0.03923188500000162,0.5055825672760235,1,1,1,0,1
NYK,DET,0.0534260880905796,0.6283176375796434,1,5,5,0,1
NYK,GSW,0.296932022200016,0.3495854646037037,0,0,1,1,0
NYK,HOU,0.03923188500000162,0.4470970842892631,1,0,1,1,0
NYK,IND,0.0786214486059272,0.44625070910145664,2,0,4,4,0
NYK,LAC,-0.04735535397081078,0.31340996800849796,0,0,1,1,0
NYK,LAL,0.06730970272465199,0.6031542308607227,0,1,1,0,1
NYK,MEM,0.03923188500000162,0.3891803666177636,1,0,1,1,0
NYK,MIA,0.03923188500000162,0.5317779542350313,1,1,1,0,1
NYK,MIL,0.16808195360000883,0.6012377858332331,2,1,2,1,1
NYK,MIN,0.03923188500000162,0.5683328474891141,0,1,1,0,1
NYK,NOP,0.03923188500000162,0.7937386384121231,1,1,1,0,1
NYK,OKC,0.03923188500000162,0.3196859933612509,0,0,1,1,0
NYK,ORL,0.16808195360000883,0.6088902663600668,1,2,2,0,1
NYK,PHI,0.053270793862326804,0.6914232945401092,2,2,2,0,1
NYK,PHX,-0.05866709985208596,0.5902263911612521,1,1,1,0,1
NYK,POR,0.05054363088127683,0.5792142964253337,1,1,1,0,1
NYK,SAC,0.09538752044930235,0.48417898453891295,1,0,1,1,0
NYK,SAS,0.03923188500000162,0.6280019274581011,1,1,1,0,1
NYK,TOR,0.16808195360000883,0.7322507563823608,2,2,2,0,1
NYK,UTA,0.03923188500000162,0.7571507663243234,1,1,1,0,1
NYK,WAS,0.24798252977397223,0.818225327380637,2,2,2,0,1
OKC,ATL,-0.05866709985208596,0.8214870608878282,1,1,1,0,1
OKC,BKN,0.03923188500000162,0.8859060837369517,1,1,1,0,1
OKC,BOS,0.03923188500000162,0.5011085542306869,1,1,1,0,1
OKC,CHA,0.296932022200016,0.907054730242364,1,1,1,0,1
OKC,CHI,0.03923188500000162,0.7835261060806302,1,1,1,0,1
OKC,CLE,0.03923188500000162,0.5795631533316353,1,1,1,0,1
OKC,DAL,0.19152883605129056,0.7264802805194348,1,3,3,0,1
OKC,DEN,0.09114888280874393,0.7404856997640326,4,6,6,0,1
OKC,DET,0.05054363088127683,0.8034168757560707,1,1,1,0,1
OKC,GSW,0.03923188500000162,0.42846488284508016,0,0,1,1,0
OKC,HOU,-0.00971760742604217,0.6519169085341918,2,2,2,0,1
OKC,IND,0.0921149248720424,0.7273665604025784,4,5,5,0,1
OKC,LAC,-0.00971760742604217,0.6299836903720274,2,2,2,0,1
OKC,LAL,0.03923188500000162,0.7961600819144486,1,2,2,0,1
OKC,MEM,0.04283495651163011,0.6870276400010475,4,4,4,0,1
OKC,MIA,0.03923188500000162,0.7946984506419991,1,1,1,0,1
OKC,MIL,0.296932022200016,0.772201453380892,1,1,1,0,1
OKC,MIN,0.08024151217460715,0.7483651944507674,4,5,5,0,1
OKC,NOP,0.03923188500000162,0.8907786715950134,2,2,2,0,1
OKC,NYK,-0.05866709985208596,0.6321693343168708,1,1,1,0,1
OKC,ORL,0.296932022200016,0.8876029589353623,1,1,1,0,1
OKC,PHI,0.06730970272465199,0.8658071631650306,1,1,1,0,1
OKC,PHX,0.03923188500000162,0.7724040369831054,2,2,2,0,1
OKC,POR,-0.004061734485404582,0.7652619360552796,2,2,2,0,1
OKC,SAC,0.0786214486059272,0.7514412179530986,1,1,1,0,1
OKC,SAS,0.06730970272465199,0.842067923758003,1,1,1,0,1
OKC,TOR,0.03923188500000162,0.8072270074464815,1,1,1,0,1
OKC,UTA,0.053270793862326804,0.8439961474345945,2,2,2,0,1
OKC,WAS,0.06730970272465199,0.9271163206852533,1,1,1,0,1
ORL,ATL,0.06730970272465199,0.5014915355777699,2,2,3,1,1
ORL,BKN,0.03923188500000162,0.6430264683813129,2,2,2,0,1
ORL,BOS,0.07918217308698332,0.27301519374360245,3,0,4,4,0
ORL,CHA,0.03923188500000162,0.559063116716509,2,2,2,0,1
ORL,CHI,0.16808195360000883,0.6366592354294169,1,2,2,0,1
ORL,CLE,0.03923188500000162,0.2062231881358347,0,0,1,1,0
ORL,DAL,0.03923188500000162,0.5012656322645421,0,1,1,0,1
ORL,DEN,0.03923188500000162,0.345968520212444,0,0,1,1,0
ORL,DET,0.04488775794063922,0.5311213986044698,2,1,2,1,1
ORL,GSW,0.03923188500000162,0.2494765253803356,0,0,1,1,0
ORL,HOU,0.06730970272465199,0.28390813233330786,0,0,1,1,0
ORL,IND,0.12478833411460262,0.6054660247665811,2,2,2,0,1
ORL,LAC,0.296932022200016,0.3324772260621983,0,0,1,1,0
ORL,LAL,0.06730970272465199,0.48412554144082165,1,0,1,1,0
ORL,MEM,0.19903303734792843,0.3609392764728389,0,0,1,1,0
ORL,MIA,0.1877767354029716,0.4583499296300834,1,0,2,2,0
ORL,MIL,-0.05866709985208596,0.41041963868439024,0,0,1,1,0
ORL,MIN,0.06730970272465199,0.5364004835998345,0,1,1,0,1
ORL,NOP,0.03923188500000162,0.6198939503718709,1,1,1,0,1
ORL,NYK,0.0437108650422086,0.4623752800031045,0,1,2,1,0
ORL,OKC,0.09538752044930235,0.2935807929628488,0,0,1,1,0
ORL,PHI,0.03923188500000162,0.6161867538507082,2,2,2,0,1
ORL,PHX,0.296932022200016,0.6646882060672691,1,1,1,0,1
ORL,POR,0.03923188500000162,0.5382272485155492,0,1,1,0,1
ORL,SAC,0.03923188500000162,0.5024756284026729,1,1,1,0,1
ORL,SAS,0.296932022200016,0.4815421668114249,1,0,1,1,0
ORL,TOR,0.053270793862326804,0.5333911289821374,0,2,2,0,1
ORL,UTA,0.296932022200016,0.6749872021458041,0,1,1,0,1
ORL,WAS,0.03923188500000162,0.7219593225392906,2,2,2,0,1
PHI,ATL,0.296932022200016,0.4098414551723376,0,0,1,1,0
PHI,BKN,0.04488775794063922,0.45881811370189407,1,0,2,2,0
PHI,BOS,0.11801101221185278,0.21740183467664767,0,0,2,2,0
PHI,CHA,0.19615977132465917,0.5483608474726316,2,1,2,1,1
PHI,CHI,0.03923188500000162,0.41181186986179674,0,0,2,2,0
PHI,CLE,0.004321301436283016,0.18679934523042557,1,0,2,2,0
PHI,DAL,0.03923188500000162,0.38942366244711807,1,0,1,1,0
PHI,DEN,0.03923188500000162,0.3344446475835885,0,0,1,1,0
PHI,DET,0.06730970272465199,0.5489238726339134,0,1,1,0,1
PHI,GSW,0.06730970272465199,0.19089564102369733,1,0,1,1,0
PHI,HOU,0.32500983992466637,0.202473065928759,0,0,1,1,0
PHI,IND,0.1039721033495276,0.4281303524891663,0,1,2,1,0
PHI,LAC,0.03923188500000162,0.22929829478279504,0,0,1,1,0
PHI,LAL,0.32500983992466637,0.47619919801328325,1,0,1,1,0
PHI,MEM,0.06730970272465199,0.46646418873048556,0,0,1,1,0
PHI,MIA,0.1331713700362902,0.38556629689869903,0,0,2,2,0
PHI,MIL,0.10397210334952758,0.5585446550120923,0,1,2,1,1
PHI,MIN,0.03923188500000162,0.24063879615404987,0,0,1,1,0
PHI,NOP,0.03923188500000162,0.6382649021948766,0,1,1,0,1
PHI,NYK,-0.00971760742604217,0.3532467228983774,0,0,2,2,0
PHI,OKC,0.03923188500000162,0.1761026630971461,0,0,1,1,0
PHI,ORL,0.11913246117396503,0.3373150683066466,1,0,2,2,0
PHI,PHX,0.03923188500000162,0.5227603937908596,0,1,1,0,1
PHI,POR,0.296932022200016,0.4436862317091403,0,0,1,1,0
PHI,SAC,-0.05866709985208596,0.3210130950573476,1,0,1,1,0
PHI,SAS,0.03923188500000162,0.4262422186580287,1,0,1,1,0
PHI,TOR,-0.00971760742604217,0.39958667464775155,0,0,2,2,0
PHI,UTA,0.06730970272465199,0.5013524793255816,1,1,1,0,1
PHI,WAS,0.16808195360000883,0.6839978910630907,1,2,2,0,1
PHX,ATL,0.03923188500000162,0.47687535841479767,1,0,1,1,0
PHX,BKN,-0.05866709985208596,0.5298116710709699,0,1,1,0,1
PHX,BOS,0.03923188500000162,0.27819844770509644,0,0,1,1,0
PHX,CHA,-0.024731862208260347,0.6021291175401438,1,1,1,0,1
PHX,CHI,0.03923188500000162,0.5351903400922406,1,1,1,0,1
PHX,CLE,0.03923188500000162,0.2827462430968682,1,0,1,1,0
PHX,DAL,-0.00971760742604217,0.3628551475679392,1,0,2,2,0
PHX,DEN,-0.00971760742604217,0.37785533095115553,1,0,2,2,0
PHX,DET,0.03923188500000162,0.6312264554191119,0,1,1,0,1
PHX,GSW,0.058926666802964406,0.23628031137962247,1,0,2,2,0
PHX,HOU,0.05054363088127683,0.3199901114921227,0,0,1,1,0
PHX,IND,0.11801101221185277,0.5737071881207063,0,1,1,0,1
PHX,LAC,0.03923188500000162,0.3157666373021567,2,0,2,2,0
PHX,LAL,0.10104339338993998,0.5742784176587177,2,2,2,0,1
PHX,MEM,0.07296557566528959,0.31031936266185667,0,0,2,2,0
PHX,MIA,0.03923188500000162,0.4359060469851724,1,0,1,1,0
PHX,MIL,0.06730970272465199,0.4516482375396832,1,0,1,1,0
PHX,MIN,0.03923188500000162,0.4653183622937561,0,0,2,2,0
PHX,NOP,0.11913246117396503,0.6092391351934134,1,2,2,0,1
PHX,NYK,0.03923188500000162,0.3988224670553771,0,0,1,1,0
PHX,OKC,0.19903303734792843,0.18226618644797968,0,0,1,1,0
PHX,ORL,-0.04735535397081078,0.4429824793299458,0,0,1,1,0
PHX,PHI,0.03923188500000162,0.6603271482441945,1,1,1,0,1
PHX,POR,0.16808195360000883,0.5886470262313112,2,2,2,0,1
PHX,SAC,0.16808195360000883,0.525279951215802,1,1,2,1,1
PHX,SAS,0.053270793862326804,0.42749099804929036,2,0,2,2,0
PHX,TOR,0.19903303734792843,0.5262438277340433,1,1,1,0,1
PHX,UTA,0.03923188500000162,0.5766351455403574,2,2,2,0,1
PHX,WAS,0.06730970272465199,0.8216216605438279,1,1,1,0,1
POR,ATL,0.09538752044930235,0.5574338182588954,1,1,1,0,1
POR,BKN,0.06730970272465199,0.5835973018045002,0,1,1,0,1
POR,BOS,0.03923188500000162,0.2771114981745572,0,0,1,1,0
POR,CHA,0.03923188500000162,0.6272137910884805,1,1,1,0,1
POR,CHI,-0.05866709985208596,0.3759878516457519,1,0,1,1,0
POR,CLE,0.03923188500000162,0.2811096448436754,0,0,1,1,0
POR,DAL,0.296932022200016,0.33219924534651624,1,0,2,2,0
POR,DEN,0.07296557566528958,0.3955147632930499,2,0,2,2,0
POR,DET,0.296932022200016,0.5625941628532284,0,1,1,0,1
POR,GSW,0.09831623040888998,0.351054905781259,0,0,2,2,0
POR,HOU,0.03923188500000162,0.23916891620506417,0,0,1,1,0
POR,IND,0.19903303734792843,0.4861470647177101,1,0,1,1,0
POR,LAC,0.296932022200016,0.3168855614696214,0,0,1,1,0
POR,LAL,0.22423758904930957,0.466964183804097,1,1,2,1,0
POR,MEM,0.03923188500000162,0.38893164798846697,1,0,2,2,0
POR,MIA,0.03923188500000162,0.3507264209366414,0,0,1,1,0
POR,MIL,0.296932022200016,0.36291806951233085,1,0,1,1,0
POR,MIN,0.11913246117396503,0.41306122382855925,2,0,2,2,0
POR,NOP,0.03923188500000162,0.6748735378743969,1,2,2,0,1
POR,NYK,0.03923188500000162,0.5037317351282684,0,1,1,0,1
POR,OKC,0.04488775794063922,0.22965335439791718,0,0,2,2,0
POR,ORL,0.05054363088127683,0.5454556213637624,1,1,1,0,1
POR,PHI,0.03923188500000162,0.44633966141384107,0,0,1,1,0
POR,PHX,0.16808195360000883,0.5049965015984799,2,1,2,1,1
POR,SAC,0.16808195360000883,0.5277171833354964,2,1,2,1,1
POR,SAS,0.09831623040888998,0.45747273878969696,1,1,2,1,0
POR,TOR,0.09538752044930235,0.5128476989687181,1,1,1,0,1
POR,UTA,0.0786214486059272,0.571463235670425,1,2,2,0,1
POR,WAS,-0.05866709985208596,0.6748847787909107,1,1,1,0,1
SAC,ATL,0.296932022200016,0.6718875203267589,0,1,1,0,1
SAC,BKN,0.03923188500000162,0.6139821641247575,0,1,1,0,1
SAC,BOS,0.296932022200016,0.3086451290498591,0,0,1,1,0
SAC,CHA,0.06730970272465199,0.6566353542149992,1,1,1,0,1
SAC,CHI,0.19903303734792843,0.594678169602222,0,1,1,0,1
SAC,CLE,0.296932022200016,0.3501733279675028,1,0,1,1,0
SAC,DAL,0.058926666802964406,0.4798087872992268,1,1,2,1,0
SAC,DEN,0.0786214486059272,0.49955299622665983,0,1,2,1,0
SAC,DET,0.10669926633057755,0.6325212622814368,0,1,1,0,1
SAC,GSW,0.13204992107417796,0.43063610073871383,1,0,2,2,0
SAC,HOU,0.16808195360000883,0.34295646427956494,2,0,2,2,0
SAC,IND,-0.04735535397081078,0.5509311440493154,0,1,1,0,1
SAC,LAC,0.03923188500000162,0.29394187776871633,0,0,2,2,0
SAC,LAL,0.06458253974360201,0.6574050548605053,0,2,2,0,1
SAC,MEM,0.058926666802964406,0.38318513845199065,2,0,2,2,0
SAC,MIA,-0.05866709985208596,0.4542290734217321,1,0,1,1,0
SAC,MIL,0.03923188500000162,0.4327113662228308,0,0,1,1,0
SAC,MIN,0.09538752044930238,0.42449944489942737,0,1,2,1,0
SAC,NOP,0.05054363088127683,0.6687376162717442,1,1,1,0,1
SAC,NYK,-0.04735535397081078,0.5723471760464068,0,1,1,0,1
SAC,OKC,-0.04169948103017315,0.21454584643186983,0,0,2,2,0
SAC,ORL,0.03923188500000162,0.649960779046138,0,1,1,0,1
SAC,PHI,0.03923188500000162,0.5565254107107825,1,1,1,0,1
SAC,PHX,0.16808195360000883,0.573794094589599,2,2,2,0,1
SAC,POR,0.16808195360000883,0.3558974945538964,2,0,2,2,0
SAC,SAS,0.05619950382191443,0.5059521622683042,1,1,2,1,1
SAC,TOR,0.03923188500000162,0.4917219918978446,1,0,1,1,0
SAC,UTA,-0.00971760742604217,0.6434148628074952,2,2,2,0,1
SAC,WAS,0.32500983992466637,0.8693495370454171,1,1,1,0,1
SAS,ATL,0.129322758093128,0.5456398305265271,1,1,1,0,1
SAS,BKN,0.05054363088127683,0.6347704299292077,1,1,1,0,1
SAS,BOS,0.05054363088127683,0.27697853882237833,0,0,1,1,0
SAS,CHA,0.03923188500000162,0.6847407130215398,0,1,1,0,1
SAS,CHI,0.05054363088127683,0.6176602127177043,0,1,1,0,1
SAS,CLE,0.03923188500000162,0.2841475843242692,0,0,1,1,0
SAS,DAL,0.11913246117396503,0.5250282650604164,1,1,2,1,1
SAS,DEN,0.19903303734792843,0.5635993364008118,0,1,1,0,1
SAS,DET,-0.01342011632698513,0.5341386588146254,0,1,1,0,1
SAS,GSW,0.11913246117396503,0.2986511333173465,1,0,2,2,0
SAS,HOU,0.16808195360000883,0.3087034425504318,1,0,2,2,0
SAS,LAC,0.19615977132465917,0.37639609641050986,1,0,2,2,0
SAS,LAL,0.11913246117396503,0.6672397145918847,0,2,2,0,1
SAS,MEM,0.03923188500000162,0.44206592741964856,0,0,2,2,0
SAS,MIA,-0.04735535397081078,0.4510267333121894,0,0,1,1,0
SAS,MIL,0.05054363088127683,0.38802970909274453,1,0,1,1,0
SAS,MIN,0.16808195360000883,0.5320304209970714,1,1,2,1,1
SAS,NOP,0.11913246117396503,0.7151604825378217,2,2,2,0,1
SAS,NYK,0.03923188500000162,0.4541341287111152,1,0,1,1,0
SAS,OKC,0.004321301436283016,0.2417005509255934,1,0,2,2,0
SAS,ORL,0.296932022200016,0.5733095909518526,0,1,1,0,1
SAS,PHI,0.03923188500000162,0.6652976758041864,1,1,1,0,1
